studyno,respondentid,country,jobs,unemployment,income,retirement,housing,healthcare,cntry,year,emprate,foreignpct,netmig,pop,socx
ZA Study Number ISSP 2006,486,New Zealand,1,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,487,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,491,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,492,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,499,New Zealand,0,1,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,503,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,505,New Zealand,1,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,506,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,509,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,510,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,511,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,520,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,522,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,526,New Zealand,0,1,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,531,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,535,New Zealand,1,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,537,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,540,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,543,New Zealand,0,0,1,0,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,548,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,552,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,560,New Zealand,1,1,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,562,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,566,New Zealand,1,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,569,New Zealand,1,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,570,New Zealand,1,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,575,New Zealand,1,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,578,New Zealand,1,0,0,0,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,579,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,584,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,585,New Zealand,1,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,587,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,588,New Zealand,1,1,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,589,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,601,New Zealand,1,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,602,New Zealand,0,0,0,0,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,603,New Zealand,0,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,605,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,607,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,608,New Zealand,0,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,609,New Zealand,1,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,612,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,616,New Zealand,0,1,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,617,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,618,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,619,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,621,New Zealand,1,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,623,New Zealand,1,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,625,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,626,New Zealand,0,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,628,New Zealand,1,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,629,New Zealand,1,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,630,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,631,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,634,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,637,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,641,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,642,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,643,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,645,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,646,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,647,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,648,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,651,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,652,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,653,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,659,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,660,New Zealand,1,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,661,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,662,New Zealand,1,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,664,New Zealand,1,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,668,New Zealand,1,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,674,New Zealand,0,1,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,676,New Zealand,0,0,0,0,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,677,New Zealand,0,0,0,0,0,0,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,678,New Zealand,1,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,679,New Zealand,0,0,0,0,0,0,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,680,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,681,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,682,New Zealand,1,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,683,New Zealand,1,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,684,New Zealand,0,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,685,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,686,New Zealand,1,1,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,688,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,689,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,691,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,694,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,696,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,699,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,704,New Zealand,0,0,1,0,0,0,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,705,New Zealand,0,0,0,0,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,707,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,708,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,709,New Zealand,0,1,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,711,New Zealand,0,1,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,713,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,714,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,715,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,716,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,718,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,719,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,720,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,721,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,726,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,727,New Zealand,1,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,728,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,734,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,739,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,740,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,742,New Zealand,1,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,743,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,744,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,745,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,747,New Zealand,1,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,749,New Zealand,1,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,750,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,751,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,756,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,757,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,758,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,760,New Zealand,1,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,761,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,762,New Zealand,0,1,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,763,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,765,New Zealand,1,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,767,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,769,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,771,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,772,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,773,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,774,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,775,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,776,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,777,New Zealand,0,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,780,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,781,New Zealand,0,1,0,0,0,0,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,783,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,784,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,785,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,797,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,799,New Zealand,0,1,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,800,New Zealand,0,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,801,New Zealand,0,1,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,802,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,805,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,806,New Zealand,0,0,1,0,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,807,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,808,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,810,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,811,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,816,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,817,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,819,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,820,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,821,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,827,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,828,New Zealand,1,1,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,829,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,830,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,832,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,833,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,834,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,836,New Zealand,0,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,837,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,838,New Zealand,1,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,841,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,846,New Zealand,0,1,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,847,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,849,New Zealand,1,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,851,New Zealand,0,1,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,852,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,854,New Zealand,0,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,855,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,856,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,857,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,858,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,859,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,862,New Zealand,1,1,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,863,New Zealand,0,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,865,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,867,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,868,New Zealand,0,0,0,0,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,870,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,872,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,875,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,876,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,877,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,880,New Zealand,0,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,883,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,884,New Zealand,1,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,887,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,888,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,889,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,890,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,891,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,892,New Zealand,0,0,1,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,894,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,896,New Zealand,0,1,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,897,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,898,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,899,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,917,New Zealand,1,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,925,New Zealand,1,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,926,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,928,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,929,New Zealand,1,0,1,0,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,934,New Zealand,1,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,936,New Zealand,1,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,943,New Zealand,0,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,947,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,948,New Zealand,1,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,951,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,952,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,953,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,955,New Zealand,0,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,956,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,958,New Zealand,0,1,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,961,New Zealand,1,0,0,1,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,965,New Zealand,0,0,0,0,0,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,967,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,969,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,971,New Zealand,0,0,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,972,New Zealand,1,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,977,New Zealand,0,1,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,978,New Zealand,0,0,0,0,0,0,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,979,New Zealand,0,1,0,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
ZA Study Number ISSP 2006,982,New Zealand,1,0,1,1,1,1,554,2006,76.014366,20.700001,102524,4133900,18.5
